Title:,"Time Series, Area-Averaged of Combined Dark Target and Deep Blue AOD at 0.55 micron for land and (daily)"
9/21/2011,0.218095924
9/22/2011,0.156839207
9/23/2011,0.151560647
9/24/2011,0.173578364
9/25/2011,0.122686197
9/26/2011,0.152129402
9/27/2011,0.212414179
9/28/2011,0.146828676
9/29/2011,0.152780248
9/30/2011,0.195946026
10/1/2011,0.147933005
10/2/2011,0.151249788
10/3/2011,0.20714575
10/4/2011,0.256190482
10/5/2011,0.140057099
10/6/2011,0.186408568
10/7/2011,0.185605479
10/8/2011,0.212156506
10/9/2011,0.11848528
10/10/2011,0.097862265
10/11/2011,0.115024936
10/12/2011,0.162095528
10/13/2011,0.193435053
10/14/2011,-9999
10/15/2011,0.176173134
10/16/2011,0.125252677
10/17/2011,0.081071206
10/18/2011,0.103155719
10/19/2011,0.253935885
10/20/2011,0.165804745
10/21/2011,0.085018726
10/22/2011,0.139610564
10/23/2011,0.089444568
10/24/2011,0.178398533
10/25/2011,0.1417864
10/26/2011,0.161502493
10/27/2011,0.232730597
10/28/2011,0.280254819
10/29/2011,0.146826339
10/30/2011,0.097697728
10/31/2011,0.081103517
11/1/2011,0.152843101
11/2/2011,0.151431291
11/3/2011,0.208280104
11/4/2011,0.1926556
11/5/2011,0.138206618
11/6/2011,0.228905081
11/7/2011,0.080560705
11/8/2011,0.1658161
11/9/2011,0.131389825
11/10/2011,0.152836778
11/11/2011,0.135424177
11/12/2011,0.150402521
11/13/2011,0.280105188
11/14/2011,0.231522776
11/15/2011,0.199009957
11/16/2011,0.252508555
11/17/2011,0.180739529
11/18/2011,0.29977212
11/19/2011,0.23291137
11/20/2011,0.303425679
11/21/2011,0.286013333
11/22/2011,0.192771207
11/23/2011,0.219997673
11/24/2011,0.296697456
11/25/2011,0.264361387
11/26/2011,0.240444377
11/27/2011,0.143164814
11/28/2011,0.171401329
11/29/2011,0.219770884
11/30/2011,0.211890238
12/1/2011,0.176428294
12/2/2011,0.190434657
12/3/2011,0.265804918
12/4/2011,0.280942149
12/5/2011,0.24109398
12/6/2011,0.192588452
12/7/2011,0.176539099
12/8/2011,0.130239965
12/9/2011,0.128829165
12/10/2011,0.147679241
12/11/2011,0.095792421
12/12/2011,0.141817872
12/13/2011,0.170511611
12/14/2011,0.160845267
12/15/2011,0.208362261
12/16/2011,0.212079187
12/17/2011,0.267856079
12/18/2011,0.228639573
12/19/2011,0.179534473
12/20/2011,0.139476752
12/21/2011,0.11482181
12/22/2011,0.128872632
12/23/2011,0.151615658
12/24/2011,0.163264188
12/25/2011,0.131347632
12/26/2011,0.166000285
12/27/2011,0.258811806
12/28/2011,0.134729062
12/29/2011,0.131340945
12/30/2011,0.148245598
12/31/2011,0.125354216
1/1/2012,0.072299143
1/2/2012,0.089396925
1/3/2012,0.104152563
1/4/2012,0.113533718
1/5/2012,0.131179067
1/6/2012,0.153702547
1/7/2012,0.137911247
1/8/2012,0.158913484
1/9/2012,0.095049811
1/10/2012,0.125266508
1/11/2012,0.088908569
1/12/2012,0.06309826
1/13/2012,0.080560074
1/14/2012,0.056348191
1/15/2012,0.120775753
1/16/2012,0.163530472
1/17/2012,0.131771621
1/18/2012,0.157655003
1/19/2012,0.192047014
1/20/2012,0.126372811
1/21/2012,0.077141596
1/22/2012,0.086998671
1/23/2012,0.113971424
1/24/2012,0.111201471
1/25/2012,0.149134739
1/26/2012,0.180686219
1/27/2012,0.263516634
1/28/2012,0.169478399
1/29/2012,0.114708955
1/30/2012,0.081853554
1/31/2012,0.076285459
2/1/2012,0.069280604
2/2/2012,0.073795218
2/3/2012,0.067961343
2/4/2012,0.090429222
2/5/2012,0.136832996
2/6/2012,0.107163645
2/7/2012,0.101821686
2/8/2012,0.117664598
2/9/2012,0.109070456
2/10/2012,0.166136975
2/11/2012,0.178134505
2/12/2012,0.197519684
2/13/2012,0.104481952
2/14/2012,0.066307474
2/15/2012,0.106884129
2/16/2012,0.12847684
2/17/2012,0.147669604
2/18/2012,0.181722692
2/19/2012,0.102484776
2/20/2012,0.103138669
2/21/2012,0.089428984
2/22/2012,0.109122647
2/23/2012,0.112303718
2/24/2012,0.148262513
2/25/2012,0.189972367
2/26/2012,0.392516194
2/27/2012,0.668795197
2/28/2012,0.320395049
2/29/2012,0.179158263
3/1/2012,0.129179512
3/2/2012,0.175921642
3/3/2012,0.164882474
3/4/2012,0.181825939
3/5/2012,0.157766167
3/6/2012,0.166831568
3/7/2012,0.216238274
3/8/2012,0.247619975
3/9/2012,0.213446636
3/10/2012,0.221894281
3/11/2012,0.221292629
3/12/2012,0.135210972
3/13/2012,0.145830471
3/14/2012,0.186126402
3/15/2012,0.210581583
3/16/2012,0.206411362
3/17/2012,0.170585977
3/18/2012,0.182274924
3/19/2012,0.186487331
3/20/2012,0.173711789
3/21/2012,0.14504564
3/22/2012,0.181255174
3/23/2012,0.214521411
3/24/2012,0.188722845
3/25/2012,0.142269029
3/26/2012,0.134255905
3/27/2012,0.205453481
3/28/2012,0.147022181
3/29/2012,0.167524945
3/30/2012,0.127327905
3/31/2012,0.265380257
4/1/2012,0.21468578
4/2/2012,0.168460502
4/3/2012,0.164762484
4/4/2012,0.150934185
4/5/2012,0.284996269
4/6/2012,0.227541179
4/7/2012,0.246692814
4/8/2012,0.148066644
4/9/2012,0.161170105
4/10/2012,0.075243377
4/11/2012,0.089995121
4/12/2012,0.208594706
4/13/2012,0.093564281
4/14/2012,0.149492688
4/15/2012,0.191875105
4/16/2012,0.022447158
4/17/2012,0.176579092
4/18/2012,0.044352417
4/19/2012,0.124218235
4/20/2012,0.132889515
4/21/2012,0.127061965
4/22/2012,0.196906521
4/23/2012,0.167848128
4/24/2012,0.134890109
4/25/2012,0.130706505
4/26/2012,0.124814597
4/27/2012,0.311120055
4/28/2012,0.186709166
4/29/2012,0.117663156
4/30/2012,0.08788709
5/1/2012,0.124587082
5/2/2012,0.125036882
5/3/2012,0.265019664
5/4/2012,0.438031754
5/5/2012,0.113285643
5/6/2012,0.133230452
5/7/2012,0.181083715
5/8/2012,0.177206245
5/9/2012,0.161664603
5/10/2012,0.148866639
5/11/2012,0.077898304
5/12/2012,0.121892901
5/13/2012,0.100253602
5/14/2012,0.145679243
5/15/2012,0.1395884
5/16/2012,0.167047472
5/17/2012,0.162383409
5/18/2012,0.164572052
5/19/2012,0.160242264
5/20/2012,0.133349029
5/21/2012,0.09418361
5/22/2012,0.143444345
5/23/2012,0.140693082
5/24/2012,0.153696035
5/25/2012,0.157640966
5/26/2012,0.177921066
5/27/2012,0.160472596
5/28/2012,0.156126587
5/29/2012,0.201942516
5/30/2012,0.172173951
5/31/2012,0.231109767
6/1/2012,0.230438742
6/2/2012,0.369313063
6/3/2012,0.62400003
6/4/2012,0.393856116
6/5/2012,0.353432397
6/6/2012,0.648472242
6/7/2012,0.416927168
6/8/2012,0.459169926
6/9/2012,0.487750991
6/10/2012,0.467944267
6/11/2012,0.427196182
6/12/2012,0.393140509
6/13/2012,0.39795347
6/14/2012,0.472321013
6/15/2012,0.535493659
6/16/2012,0.421353023
6/17/2012,0.455338505
6/18/2012,0.607469005
6/19/2012,0.427993318
6/20/2012,0.355408349
6/21/2012,0.292873062
6/22/2012,0.390894916
6/23/2012,0.389418133
6/24/2012,0.186607958
6/25/2012,0.258284284
6/26/2012,0.219951799
6/27/2012,0.340179171
6/28/2012,0.30372387
6/29/2012,0.308968403
6/30/2012,0.300738689
7/1/2012,0.292265565
7/2/2012,0.341213554
7/3/2012,0.231999409
7/4/2012,0.280989707
7/5/2012,0.288104082
7/6/2012,0.346783372
7/7/2012,0.232174196
7/8/2012,0.269945144
7/9/2012,0.424607016
7/10/2012,0.534236669
7/11/2012,0.363362897
7/12/2012,0.448285505
7/13/2012,0.374289229
7/14/2012,0.370000018
7/15/2012,0.351963117
7/16/2012,0.311701762
7/17/2012,0.380019987
7/18/2012,0.446092706
7/19/2012,0.373248497
7/20/2012,0.308438806
7/21/2012,0.378328823
7/22/2012,0.301454481
7/23/2012,0.325813217
7/24/2012,0.223698522
7/25/2012,0.304644395
7/26/2012,0.262708952
7/27/2012,0.327934062
7/28/2012,#NAME?
7/29/2012,0.498233806
7/30/2012,0.337731095
7/31/2012,0.358578349
8/1/2012,0.308911123
8/2/2012,0.259625444
8/3/2012,0.312893964
8/4/2012,0.168794471
8/5/2012,0.283099787
8/6/2012,0.215629568
8/7/2012,0.268432462
8/8/2012,0.209602837
8/9/2012,0.25030767
8/10/2012,0.165326792
8/11/2012,0.133567285
8/12/2012,0.173291938
8/13/2012,0.186038892
8/14/2012,0.211787848
8/15/2012,0.19385871
8/16/2012,0.2869344
8/17/2012,0.318082743
8/18/2012,0.310316079
8/19/2012,0.254355986
8/20/2012,0.126267578
8/21/2012,0.121817654
8/22/2012,0.130440937
8/23/2012,0.20026815
8/24/2012,0.258696235
8/25/2012,0.322518945
8/26/2012,0.272175238
8/27/2012,0.311901057
8/28/2012,0.318600017
8/29/2012,0.212721784
8/30/2012,0.216870122
8/31/2012,0.19618656
9/1/2012,0.176446543
9/2/2012,0.251411487
9/3/2012,0.216993907
9/4/2012,0.224765735
9/5/2012,0.283799715
9/6/2012,0.29620359
9/7/2012,0.319657836
9/8/2012,0.341803062
9/9/2012,0.269399133
9/10/2012,0.277258846
9/11/2012,0.228439465
9/12/2012,0.208297316
9/13/2012,0.130698314
9/14/2012,0.120981876
9/15/2012,0.209914917
9/16/2012,0.119797446
9/17/2012,0.153248316
9/18/2012,0.183821405
9/19/2012,0.161022626
9/20/2012,0.174438939
9/21/2012,0.163080703
9/22/2012,0.198747933
9/23/2012,0.241349593
9/24/2012,0.218419308
9/25/2012,0.213537589
9/26/2012,0.225998569
9/27/2012,0.17147919
9/28/2012,0.163853597
9/29/2012,0.198550111
9/30/2012,0.137822303
10/1/2012,0.092994083
10/2/2012,0.133158978
10/3/2012,0.118227204
10/4/2012,0.152267393
10/5/2012,0.181342299
10/6/2012,0.233213103
10/7/2012,0.201572815
10/8/2012,0.179515073
10/9/2012,0.166971712
10/10/2012,0.227734295
10/11/2012,0.130938216
10/12/2012,0.241878794
10/13/2012,0.161055084
10/14/2012,0.219889136
10/15/2012,0.211265323
10/16/2012,0.139769546
10/17/2012,0.108912905
10/18/2012,0.139416405
10/19/2012,0.158949606
10/20/2012,0.143117927
10/21/2012,0.158710115
10/22/2012,0.178226767
10/23/2012,0.124299512
10/24/2012,0.128122836
10/25/2012,0.130359347
10/26/2012,0.127617092
10/27/2012,0.146890958
10/28/2012,0.136402778
10/29/2012,0.12871944
10/30/2012,0.097257526
10/31/2012,0.140266508
11/1/2012,0.166256713
11/2/2012,0.18459318
11/3/2012,0.189955144
11/4/2012,0.25488441
11/5/2012,0.21296315
11/6/2012,0.112948577
11/7/2012,0.107682346
11/8/2012,0.142428112
11/9/2012,0.165305124
11/10/2012,0.135999081
11/11/2012,0.116168176
11/12/2012,0.087727146
11/13/2012,0.105350603
11/14/2012,0.102029323
11/15/2012,0.113309465
11/16/2012,0.145809651
11/17/2012,0.144364688
11/18/2012,0.198297332
11/19/2012,0.100879643
11/20/2012,0.120631188
11/21/2012,0.250554563
11/22/2012,0.161025281
11/23/2012,0.178667818
11/24/2012,0.131096864
11/25/2012,0.16150182
11/26/2012,0.169823755
11/27/2012,0.175128062
11/28/2012,0.202671443
11/29/2012,0.092683097
11/30/2012,0.145055989
12/1/2012,0.10788896
12/2/2012,0.168298791
12/3/2012,0.12181495
12/4/2012,0.135663906
12/5/2012,0.052381144
12/6/2012,0.178952836
12/7/2012,0.234261293
12/8/2012,0.128222189
12/9/2012,0.109088778
12/10/2012,0.09542769
12/11/2012,0.102170588
12/12/2012,0.129315705
12/13/2012,0.132568012
12/14/2012,0.099266113
12/15/2012,0.151056912
12/16/2012,0.124462465
12/17/2012,0.103213156
12/18/2012,0.135777197
12/19/2012,0.032537279
12/20/2012,0.091308778
12/21/2012,0.104319467
12/22/2012,0.147423356
12/23/2012,0.220144927
12/24/2012,0.098378097
12/25/2012,0.126687706
12/26/2012,0.09387252
12/27/2012,0.093551418
12/28/2012,0.099299191
12/29/2012,0.203698266
12/30/2012,0.104584484
12/31/2012,0.147785066
1/1/2013,0.243549437
1/2/2013,0.197612623
1/3/2013,0.247262038
1/4/2013,0.091714489
1/5/2013,0.111580463
1/6/2013,0.185678421
1/7/2013,0.148409906
1/8/2013,0.104736329
1/9/2013,0.092093338
1/10/2013,0.068284967
1/11/2013,0.115471298
1/12/2013,0.082336773
1/13/2013,0.092320657
1/14/2013,0.071880372
1/15/2013,0.158390184
1/16/2013,0.172148453
1/17/2013,0.170947778
1/18/2013,0.138028404
1/19/2013,0.152081932
1/20/2013,0.121757292
1/21/2013,0.126915763
1/22/2013,0.077494746
1/23/2013,0.150219996
1/24/2013,0.247117311
1/25/2013,0.177437341
1/26/2013,0.130512191
1/27/2013,0.148581037
1/28/2013,0.230921389
1/29/2013,0.233270137
1/30/2013,0.344472901
1/31/2013,0.337966472
2/1/2013,0.426020128
2/2/2013,0.198270476
2/3/2013,0.141069443
2/4/2013,0.110686837
2/5/2013,0.158027401
2/6/2013,0.184814255
2/7/2013,0.231164438
2/8/2013,0.160962372
2/9/2013,0.162203649
2/10/2013,0.094272776
2/11/2013,0.179245593
2/12/2013,0.147411689
2/13/2013,0.189431559
2/14/2013,0.17694282
2/15/2013,0.110546668
2/16/2013,0.166444532
2/17/2013,0.17808278
2/18/2013,0.120947204
2/19/2013,0.085772969
2/20/2013,0.126645535
2/21/2013,0.170533952
2/22/2013,0.101172052
2/23/2013,0.054576809
2/24/2013,0.149076072
2/25/2013,0.178986214
2/26/2013,0.185706341
2/27/2013,0.086097907
2/28/2013,0.157892749
3/1/2013,0.114081741
3/2/2013,0.158816781
3/3/2013,0.115674063
3/4/2013,0.098852077
3/5/2013,0.139180149
3/6/2013,#NAME?
3/7/2013,0.276645517
3/8/2013,0.17496931
3/9/2013,0.161300981
3/10/2013,0.242065342
3/11/2013,0.19209045
3/12/2013,0.157455327
3/13/2013,0.079543658
3/14/2013,0.20542638
3/15/2013,0.079865272
3/16/2013,0.162268493
3/17/2013,0.212805646
3/18/2013,0.12913043
3/19/2013,0.205447443
3/20/2013,0.186991833
3/21/2013,0.24549783
3/22/2013,0.119187779
3/23/2013,-9999
3/24/2013,0.312082882
3/25/2013,0.129483823
3/26/2013,0.159112815
3/27/2013,0.096649307
3/28/2013,0.116616802
3/29/2013,0.086922846
3/30/2013,0.136045606
3/31/2013,0.130122729
4/1/2013,0.148715932
4/2/2013,0.148097397
4/3/2013,0.100444804
4/4/2013,0.123909381
4/5/2013,0.078404274
4/6/2013,0.273488568
4/7/2013,0.08399836
4/8/2013,0.118459795
4/9/2013,0.082445413
4/10/2013,0.133613649
4/11/2013,0.178249827
4/12/2013,0.17885188
4/13/2013,0.115351945
4/14/2013,0.074011129
4/15/2013,0.164537529
4/16/2013,0.158617393
4/17/2013,0.124854259
4/18/2013,0.102276935
4/19/2013,0.124905178
4/20/2013,0.170576958
4/21/2013,0.16158891
4/22/2013,0.160607548
4/23/2013,0.156668421
4/24/2013,0.156465824
4/25/2013,0.097199071
4/26/2013,0.19310673
4/27/2013,0.184044042
4/28/2013,0.136041322
4/29/2013,0.150582429
4/30/2013,0.100156925
5/1/2013,0.144734836
5/2/2013,0.100839413
5/3/2013,0.151719212
5/4/2013,0.183911485
5/5/2013,0.28239002
5/6/2013,0.157430798
5/7/2013,0.185000009
5/8/2013,0.132005331
5/9/2013,0.175321186
5/10/2013,0.152482638
5/11/2013,0.171758152
5/12/2013,0.077081913
5/13/2013,0.141906919
5/14/2013,0.161378998
5/15/2013,0.108013013
5/16/2013,0.190573141
5/17/2013,0.173982773
5/18/2013,0.207565332
5/19/2013,0.145621352
5/20/2013,0.24289454
5/21/2013,0.244901502
5/22/2013,0.245021537
5/23/2013,0.125820991
5/24/2013,0.096228857
5/25/2013,0.131670402
5/26/2013,0.123060966
5/27/2013,0.152925902
5/28/2013,0.142391998
5/29/2013,0.155694147
5/30/2013,0.264808359
5/31/2013,0.249031561
6/1/2013,0.180593159
6/2/2013,0.158663758
6/3/2013,0.240947482
6/4/2013,0.369261122
6/5/2013,0.38648209
6/6/2013,0.345539167
6/7/2013,0.302583444
6/8/2013,0.264838712
6/9/2013,0.429962469
6/10/2013,0.551196044
6/11/2013,0.515531701
6/12/2013,0.498735157
6/13/2013,0.489572621
6/14/2013,0.490022749
6/15/2013,0.466582324
6/16/2013,0.367031034
6/17/2013,0.625571758
6/18/2013,0.384167171
6/19/2013,0.432202992
6/20/2013,0.468338133
6/21/2013,0.462626856
6/22/2013,0.374354132
6/23/2013,0.251919148
6/24/2013,0.17365746
6/25/2013,0.34618831
6/26/2013,0.34489952
6/27/2013,0.281359134
6/28/2013,0.274838828
6/29/2013,0.244692094
6/30/2013,0.283653939
7/1/2013,0.20581843
7/2/2013,0.26530888
7/3/2013,0.226783438
7/4/2013,0.149741742
7/5/2013,0.138949235
7/6/2013,0.221124712
7/7/2013,0.190627278
7/8/2013,0.257227643
7/9/2013,0.318749839
7/10/2013,0.243196095
7/11/2013,0.369096212
7/12/2013,0.430612896
7/13/2013,0.500231059
7/14/2013,0.285104656
7/15/2013,0.322078398
7/16/2013,0.212274875
7/17/2013,0.261447632
7/18/2013,0.465594663
7/19/2013,0.355752242
7/20/2013,0.377146123
7/21/2013,0.340201346
7/22/2013,0.388480183
7/23/2013,0.287733785
7/24/2013,0.310856732
7/25/2013,0.251776967
7/26/2013,0.22791249
7/27/2013,0.25992657
7/28/2013,0.296650551
7/29/2013,0.333841991
7/30/2013,0.288759102
7/31/2013,0.245782111
8/1/2013,0.255211753
8/2/2013,0.235977187
8/3/2013,0.254348302
8/4/2013,0.19498603
8/5/2013,0.252276302
8/6/2013,0.270456266
8/7/2013,0.152664526
8/8/2013,0.137133679
8/9/2013,0.160328771
8/10/2013,0.131979385
8/11/2013,0.202802038
8/12/2013,0.219581812
8/13/2013,0.220821701
8/14/2013,0.19293236
8/15/2013,0.207970253
8/16/2013,0.197786005
8/17/2013,0.196715325
8/18/2013,0.230818665
8/19/2013,0.276041184
8/20/2013,0.43100002
8/21/2013,0.242563713
8/22/2013,0.362958386
8/23/2013,0.140848924
8/24/2013,0.124268285
8/25/2013,0.120341953
8/26/2013,0.086753088
8/27/2013,0.197873159
8/28/2013,0.226076036
8/29/2013,0.285344676
8/30/2013,0.274272758
8/31/2013,0.239981191
9/1/2013,0.215368449
9/2/2013,0.213609468
9/3/2013,0.294663746
9/4/2013,0.200922057
9/5/2013,0.230983504
9/6/2013,0.265058562
9/7/2013,0.185628737
9/8/2013,0.198078467
9/9/2013,0.154742095
9/10/2013,0.142660925
9/11/2013,0.122418882
9/12/2013,0.145298574
9/13/2013,0.08427628
9/14/2013,0.126244092
9/15/2013,0.131933003
9/16/2013,0.114420943
9/17/2013,0.148317265
9/18/2013,0.18708162
9/19/2013,0.145820762
9/20/2013,0.183083389
9/21/2013,0.163816063
9/22/2013,0.232773306
9/23/2013,0.283727601
9/24/2013,0.270968284
9/25/2013,0.241827999
9/26/2013,0.224473046
9/27/2013,0.172554374
9/28/2013,0.147539058
9/29/2013,0.149479404
9/30/2013,0.185352586
10/1/2013,0.133538498
10/2/2013,0.14686921
10/3/2013,0.121982468
10/4/2013,0.094341293
10/5/2013,0.036253186
10/6/2013,0.177534934
10/7/2013,0.140799641
10/8/2013,0.120944213
10/9/2013,0.204246957
10/10/2013,0.12482417
10/11/2013,0.08643525
10/12/2013,0.148423569
10/13/2013,0.091187576
10/14/2013,0.087994104
10/15/2013,0.136453725
10/16/2013,0.106757012
10/17/2013,0.149465215
10/18/2013,0.193580372
10/19/2013,0.116921151
10/20/2013,0.129495127
10/21/2013,0.14098731
10/22/2013,0.141028393
10/23/2013,0.151448437
10/24/2013,0.182040681
10/25/2013,0.112768777
10/26/2013,0.110727117
10/27/2013,0.142359646
10/28/2013,0.192962174
10/29/2013,0.190608279
10/30/2013,0.097266577
10/31/2013,0.126120141
11/1/2013,0.144753468
11/2/2013,0.169357033
11/3/2013,0.136348425
11/4/2013,0.143272186
11/5/2013,0.135134673
11/6/2013,0.14799658
11/7/2013,0.186316477
11/8/2013,0.070891446
11/9/2013,0.076474163
11/10/2013,0.100825576
11/11/2013,0.060195687
11/12/2013,0.130361313
11/13/2013,0.158796993
11/14/2013,0.086758587
11/15/2013,0.035034834
11/16/2013,0.083557219
11/17/2013,0.074907671
11/18/2013,0.105752941
11/19/2013,0.126195301
11/20/2013,0.05977505
11/21/2013,0.127094916
11/22/2013,0.104415456
11/23/2013,0.091916138
11/24/2013,0.046554248
11/25/2013,0.1292193
11/26/2013,0.175993025
11/27/2013,0.170451707
11/28/2013,0.102575574
11/29/2013,0.094542761
11/30/2013,0.101745144
12/1/2013,0.118369218
12/2/2013,0.092048503
12/3/2013,0.109757834
12/4/2013,0.162788996
12/5/2013,0.140715373
12/6/2013,0.069420063
12/7/2013,0.096424429
12/8/2013,0.100952917
12/9/2013,0.105101093
12/10/2013,0.159013029
12/11/2013,0.168732094
12/12/2013,0.182095061
12/13/2013,0.105693219
12/14/2013,0.221476875
12/15/2013,0.143407147
12/16/2013,0.17733973
12/17/2013,0.111941833
12/18/2013,0.083835177
12/19/2013,0.124839643
12/20/2013,0.138484562
12/21/2013,0.11122749
12/22/2013,0.081446989
12/23/2013,0.104145779
12/24/2013,0.134968022
12/25/2013,0.114688336
12/26/2013,0.069448157
12/27/2013,0.147268763
12/28/2013,0.152715464
12/29/2013,0.115955503
12/30/2013,0.121086263
12/31/2013,0.081739586
1/1/2014,0.162846038
1/2/2014,0.148348226
1/3/2014,0.079464885
1/4/2014,0.091993173
1/5/2014,0.071558676
1/6/2014,0.077041461
1/7/2014,0.103911981
1/8/2014,0.162797485
1/9/2014,0.163982696
1/10/2014,0.099523802
1/11/2014,0.068262708
1/12/2014,0.087841973
1/13/2014,0.117655827
1/14/2014,0.122235438
1/15/2014,0.168385126
1/16/2014,0.164740005
1/17/2014,0.13887234
1/18/2014,0.166777577
1/19/2014,0.110126194
1/20/2014,0.18477504
1/21/2014,0.160050272
1/22/2014,0.172215834
1/23/2014,0.198102178
1/24/2014,0.148063473
1/25/2014,0.121488127
1/26/2014,0.120954026
1/27/2014,0.111113096
1/28/2014,0.132588496
1/29/2014,0.101217105
1/30/2014,0.132249449
1/31/2014,0.070584779
2/1/2014,0.12071487
2/2/2014,0.093372767
2/3/2014,0.194808307
2/4/2014,0.184861648
2/5/2014,0.149767739
2/6/2014,0.162315731
2/7/2014,0.259633463
2/8/2014,0.303272921
2/9/2014,0.397004124
2/10/2014,0.286632382
2/11/2014,0.301431128
2/12/2014,0.260780567
2/13/2014,0.405887751
2/14/2014,0.269909481
2/15/2014,0.29621736
2/16/2014,0.346477577
2/17/2014,0.359032667
2/18/2014,0.240128563
2/19/2014,0.185093132
2/20/2014,0.222137265
2/21/2014,0.190056789
2/22/2014,0.148033676
2/23/2014,0.143821834
2/24/2014,0.239031915
2/25/2014,0.208276987
2/26/2014,0.1173926
2/27/2014,0.103301541
2/28/2014,0.072763331
3/1/2014,0.089843289
3/2/2014,0.086468099
3/3/2014,0.092155133
3/4/2014,0.074779757
3/5/2014,0.117080669
3/6/2014,0.091175698
3/7/2014,0.183960949
3/8/2014,0.099756874
3/9/2014,0.161455836
3/10/2014,0.252187322
3/11/2014,0.219374029
3/12/2014,0.409551353
3/13/2014,0.201888394
3/14/2014,0.222888189
3/15/2014,0.164016026
3/16/2014,0.065458752
3/17/2014,0.167547948
3/18/2014,0.149593463
3/19/2014,0.12051985
3/20/2014,0.128157916
3/21/2014,0.1496873
3/22/2014,0.131845963
3/23/2014,0.219493985
3/24/2014,0.143644979
3/25/2014,0.13456967
3/26/2014,0.167662836
3/27/2014,0.23977157
3/28/2014,0.359763969
3/29/2014,0.226310382
3/30/2014,0.369285732
3/31/2014,0.171142614
4/1/2014,0.097957518
4/2/2014,0.106514427
4/3/2014,0.09239732
4/4/2014,0.096686833
4/5/2014,0.095997079
4/6/2014,0.080196645
4/7/2014,0.135608711
4/8/2014,0.08188011
4/9/2014,0.091459632
4/10/2014,0.074817069
4/11/2014,0.1875644
4/12/2014,0.159531815
4/13/2014,0.246257426
4/14/2014,0.135372244
4/15/2014,0.146039719
4/16/2014,0.103121892
4/17/2014,0.136873781
4/18/2014,0.19681162
4/19/2014,0.238956752
4/20/2014,0.164373325
4/21/2014,0.124766026
4/22/2014,0.142929855
4/23/2014,0.182407637
4/24/2014,0.187958712
4/25/2014,0.15789875
4/26/2014,0.110099992
4/27/2014,0.112881328
4/28/2014,0.087625358
4/29/2014,0.132782021
4/30/2014,0.123461162
5/1/2014,0.12437201
5/2/2014,0.132945259
5/3/2014,0.11155667
5/4/2014,0.112198836
5/5/2014,0.107522017
5/6/2014,0.163206984
5/7/2014,0.185382186
5/8/2014,0.321671358
5/9/2014,0.403284651
5/10/2014,#NAME?
5/11/2014,0.122781958
5/12/2014,0.109835585
5/13/2014,0.118022988
5/14/2014,0.106417769
5/15/2014,0.110102816
5/16/2014,0.149379252
5/17/2014,0.084721426
5/18/2014,0.098402992
5/19/2014,0.094104179
5/20/2014,0.153534012
5/21/2014,0.210751718
5/22/2014,0.21612997
5/23/2014,0.101834917
5/24/2014,0.094357815
5/25/2014,0.135344064
5/26/2014,0.172886716
5/27/2014,0.095855922
5/28/2014,0.177732526
5/29/2014,0.163902602
5/30/2014,0.133506199
5/31/2014,0.153554636
6/1/2014,0.140760991
6/2/2014,0.123257039
6/3/2014,0.17387767
6/4/2014,0.156081227
6/5/2014,0.192336263
6/6/2014,0.153861123
6/7/2014,0.202351552
6/8/2014,0.122340997
6/9/2014,0.275838129
6/10/2014,0.342339391
6/11/2014,0.192921656
6/12/2014,0.266576253
6/13/2014,0.280135777
6/14/2014,0.340123638
6/15/2014,0.349156307
6/16/2014,0.300111544
6/17/2014,0.292111731
6/18/2014,0.286364394
6/19/2014,0.312998673
6/20/2014,0.345219687
6/21/2014,0.316130465
6/22/2014,0.230823036
6/23/2014,0.169787798
6/24/2014,0.164355395
6/25/2014,0.291679617
6/26/2014,0.325487718
6/27/2014,0.280062727
6/28/2014,0.182606034
6/29/2014,0.155324444
6/30/2014,0.195900065
7/1/2014,0.264407884
7/2/2014,0.333543161
7/3/2014,0.182319141
7/4/2014,0.180885319
7/5/2014,0.228746405
7/6/2014,0.361113265
7/7/2014,0.295238084
7/8/2014,0.304469288
7/9/2014,0.282468134
7/10/2014,0.270322078
7/11/2014,0.454365933
7/12/2014,0.233385261
7/13/2014,0.218380533
7/14/2014,0.309533863
7/15/2014,0.360116889
7/16/2014,0.294890914
7/17/2014,0.381498154
7/18/2014,0.314815472
7/19/2014,0.285795555
7/20/2014,0.42900002
7/21/2014,0.380187814
7/22/2014,0.377991021
7/23/2014,0.300469498
7/24/2014,0.392710715
7/25/2014,0.46162895
7/26/2014,0.330631803
7/27/2014,0.402165511
7/28/2014,0.240076795
7/29/2014,0.24391635
7/30/2014,0.20814709
7/31/2014,0.311836033
8/1/2014,0.220495639
8/2/2014,0.229794548
8/3/2014,0.202612912
8/4/2014,0.305773659
8/5/2014,0.206759629
8/6/2014,0.259911389
8/7/2014,0.256148052
8/8/2014,0.278989942
8/9/2014,0.262002782
8/10/2014,0.215087372
8/11/2014,0.346340001
8/12/2014,0.429473084
8/13/2014,0.365884517
8/14/2014,0.254993525
8/15/2014,0.199444782
8/16/2014,0.216522778
8/17/2014,0.216164968
8/18/2014,0.171350053
8/19/2014,0.146681868
8/20/2014,0.128076149
8/21/2014,0.114531478
8/22/2014,0.122261043
8/23/2014,0.194109452
8/24/2014,0.162325814
8/25/2014,0.170202395
8/26/2014,0.134218796
8/27/2014,0.157384784
8/28/2014,0.259378135
